"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"ZC98830",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98830 WA","ZCTA",NA
"ZC98830",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98830 WA","ZCTA",NA
"ZC98830",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98830 WA","ZCTA",NA
"ZC98830",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98830 WA","ZCTA",NA
"ZC98831",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","35.321102",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","35.911602",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","55.833332",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","91.358025",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98831",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","18.60465",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98831 WA","ZCTA",NA
"ZC98832",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98832",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98832 WA","ZCTA",NA
"ZC98833",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98833",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98833 WA","ZCTA",NA
"ZC98834",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","50.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","50.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","42.857143",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","37.5",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","80.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98834",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98834 WA","ZCTA",NA
"ZC98836",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98836",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98836 WA","ZCTA",NA
"ZC98837",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","35.384617",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","35.675255",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","34.534534",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","40.404041",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","32.312927",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","27.56498",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98837",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","28.062361",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98837 WA","ZCTA",NA
"ZC98840",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","20.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","26.582279",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","19.354837",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","21.100918",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","42.452831",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","45.045044",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98840",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","41.25",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98840 WA","ZCTA",NA
"ZC98841",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","69.88636",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","74.561401",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","76.109215",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","71.385544",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","47.963802",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","53.19149",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98841",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","57.547169",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98841 WA","ZCTA",NA
"ZC98843",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","67.469879",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","51.428574",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","43.75",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","44.086021",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","41.509434",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","53.125",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98843",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","50.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98843 WA","ZCTA",NA
"ZC98844",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","33.802814",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","36.25",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","36.585365",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","27.868853",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","25.423729",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","31.147539",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98844",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","18.367348",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98844 WA","ZCTA",NA
"ZC98845",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98845",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98845 WA","ZCTA",NA
"ZC98846",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","63.888889",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","65.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","45.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","36.842106",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","12.280702",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","25.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98846",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","13.414635",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98846 WA","ZCTA",NA
"ZC98847",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98847",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98847 WA","ZCTA",NA
"ZC98848",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","14.185638",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","12.739965",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","13.009709",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","16.818182",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","16.473316",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","12.467532",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98848",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","29.829546",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98848 WA","ZCTA",NA
"ZC98849",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","20.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","20.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","14.705883",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","17.647058",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","23.076923",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","6.666667",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98849",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98849 WA","ZCTA",NA
"ZC98850",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","32.18391",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","40.196079",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","41.176472",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","15.714286",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","18.181818",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","34.545456",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98850",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","23.529411",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98850 WA","ZCTA",NA
"ZC98851",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","67.85714",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","90.476189",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","51.724136",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","12.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","44.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","43.589745",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98851",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","35.483871",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98851 WA","ZCTA",NA
"ZC98852",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98852",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98852 WA","ZCTA",NA
"ZC98853",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98853",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98853 WA","ZCTA",NA
"ZC98855",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","44.654091",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","41.040462",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","44.604317",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","49.68153",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","46.927376",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","15.447155",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98855",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","6.7796612",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98855 WA","ZCTA",NA
"ZC98856",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","42.857143",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98856",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","42.857143",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98856",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","77.35849",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98856",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","66.666672",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98856",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","84.210526",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
